obj_label,colours
ice_triang_4,"[{'color': 19.0, 'percent': 0.2983}, {'color': 223.0, 'percent': 0.0185}, {'color': 255.0, 'percent': 0.0627}, {'color': 187.0, 'percent': 0.0051}, {'color': 155.0, 'percent': 0.1497}, {'color': 123.0, 'percent': 0.1165}, {'color': 191.0, 'percent': 0.0094}, {'color': 55.0, 'percent': 0.0146}, {'color': 51.0, 'percent': 0.0028}, {'color': 87.0, 'percent': 0.0185}, {'color': 119.0, 'percent': 0.0049}, {'color': 136.0, 'percent': 0.1486}, {'color': 91.0, 'percent': 0.0018}, {'color': 73.0, 'percent': 0.1485}]"
ice_triang_hole_1,"[{'color': 19.0, 'percent': 0.5403}, {'color': 255.0, 'percent': 0.0506}, {'color': 191.0, 'percent': 0.0045}, {'color': 123.0, 'percent': 0.2242}, {'color': 155.0, 'percent': 0.1347}, {'color': 91.0, 'percent': 0.0012}, {'color': 55.0, 'percent': 0.007}, {'color': 187.0, 'percent': 0.0084}, {'color': 223.0, 'percent': 0.008}, {'color': 87.0, 'percent': 0.0093}, {'color': 51.0, 'percent': 0.0073}, {'color': 119.0, 'percent': 0.0013}, {'color': 136.0, 'percent': 0.0033}]"
ice_triang_hole_2,"[{'color': 19.0, 'percent': 0.565}, {'color': 255.0, 'percent': 0.0521}, {'color': 191.0, 'percent': 0.0055}, {'color': 123.0, 'percent': 0.1892}, {'color': 155.0, 'percent': 0.1376}, {'color': 91.0, 'percent': 0.0014}, {'color': 55.0, 'percent': 0.008}, {'color': 223.0, 'percent': 0.0104}, {'color': 87.0, 'percent': 0.0116}, {'color': 187.0, 'percent': 0.0096}, {'color': 119.0, 'percent': 0.0023}, {'color': 51.0, 'percent': 0.0072}]"
ice_triang_hole_3,"[{'color': 19.0, 'percent': 0.5868}, {'color': 255.0, 'percent': 0.0579}, {'color': 191.0, 'percent': 0.0084}, {'color': 123.0, 'percent': 0.1649}, {'color': 155.0, 'percent': 0.1192}, {'color': 91.0, 'percent': 0.0009}, {'color': 55.0, 'percent': 0.0101}, {'color': 223.0, 'percent': 0.0127}, {'color': 187.0, 'percent': 0.0096}, {'color': 87.0, 'percent': 0.0158}, {'color': 119.0, 'percent': 0.0027}, {'color': 51.0, 'percent': 0.0111}]"
ice_triang_hole_4,"[{'color': 19.0, 'percent': 0.614}, {'color': 255.0, 'percent': 0.0628}, {'color': 191.0, 'percent': 0.0101}, {'color': 123.0, 'percent': 0.143}, {'color': 87.0, 'percent': 0.0188}, {'color': 55.0, 'percent': 0.0138}, {'color': 155.0, 'percent': 0.0935}, {'color': 91.0, 'percent': 0.0023}, {'color': 223.0, 'percent': 0.0174}, {'color': 187.0, 'percent': 0.0091}, {'color': 51.0, 'percent': 0.0119}, {'color': 119.0, 'percent': 0.0034}]"
pig_basic_big_1,"[{'color': 0.0, 'percent': 0.0185}, {'color': 4.0, 'percent': 0.0343}, {'color': 8.0, 'percent': 0.002}, {'color': 40.0, 'percent': 0.016}, {'color': 44.0, 'percent': 0.02}, {'color': 48.0, 'percent': 0.0189}, {'color': 80.0, 'percent': 0.0237}, {'color': 84.0, 'percent': 0.0576}, {'color': 88.0, 'percent': 0.047}, {'color': 120.0, 'percent': 0.0081}, {'color': 121.0, 'percent': 0.0316}, {'color': 125.0, 'percent': 0.5836}, {'color': 116.0, 'percent': 0.0026}, {'color': 76.0, 'percent': 0.009}, {'color': 113.0, 'percent': 0.0022}, {'color': 112.0, 'percent': 0.0013}, {'color': 182.0, 'percent': 0.0015}, {'color': 223.0, 'percent': 0.0015}, {'color': 255.0, 'percent': 0.0088}, {'color': 36.0, 'percent': 0.0944}, {'color': 186.0, 'percent': 0.0022}, {'color': 149.0, 'percent': 0.002}, {'color': 152.0, 'percent': 0.002}, {'color': 218.0, 'percent': 0.0028}, {'color': 219.0, 'percent': 0.0024}, {'color': 145.0, 'percent': 0.0007}, {'color': 150.0, 'percent': 0.0009}, {'color': 146.0, 'percent': 0.0017}, {'color': 73.0, 'percent': 0.0007}, {'color': 185.0, 'percent': 0.0002}, {'color': 148.0, 'percent': 0.0002}, {'color': 227.0, 'percent': 0.0002}, {'color': 89.0, 'percent': 0.0004}, {'color': 52.0, 'percent': 0.0011}]"
pig_basic_big_2,"[{'color': 0.0, 'percent': 0.0121}, {'color': 4.0, 'percent': 0.0346}, {'color': 8.0, 'percent': 0.0018}, {'color': 40.0, 'percent': 0.0154}, {'color': 44.0, 'percent': 0.0131}, {'color': 48.0, 'percent': 0.0171}, {'color': 80.0, 'percent': 0.0298}, {'color': 84.0, 'percent': 0.0713}, {'color': 88.0, 'percent': 0.0458}, {'color': 120.0, 'percent': 0.0143}, {'color': 121.0, 'percent': 0.0421}, {'color': 125.0, 'percent': 0.6669}, {'color': 116.0, 'percent': 0.0029}, {'color': 76.0, 'percent': 0.0276}, {'color': 152.0, 'percent': 0.002}, {'color': 112.0, 'percent': 0.0009}, {'color': 36.0, 'percent': 0.0006}, {'color': 148.0, 'percent': 0.0002}, {'color': 89.0, 'percent': 0.0004}, {'color': 52.0, 'percent': 0.0011}]"
pig_basic_big_3,"[{'color': 0.0, 'percent': 0.0133}, {'color': 4.0, 'percent': 0.0601}, {'color': 8.0, 'percent': 0.0048}, {'color': 40.0, 'percent': 0.0199}, {'color': 44.0, 'percent': 0.0284}, {'color': 48.0, 'percent': 0.0199}, {'color': 80.0, 'percent': 0.0271}, {'color': 84.0, 'percent': 0.0576}, {'color': 88.0, 'percent': 0.031}, {'color': 120.0, 'percent': 0.0081}, {'color': 121.0, 'percent': 0.0315}, {'color': 125.0, 'percent': 0.5183}, {'color': 76.0, 'percent': 0.0114}, {'color': 113.0, 'percent': 0.0048}, {'color': 150.0, 'percent': 0.0015}, {'color': 182.0, 'percent': 0.0026}, {'color': 255.0, 'percent': 0.0135}, {'color': 36.0, 'percent': 0.1157}, {'color': 149.0, 'percent': 0.0042}, {'color': 219.0, 'percent': 0.0024}, {'color': 186.0, 'percent': 0.0048}, {'color': 227.0, 'percent': 0.0006}, {'color': 223.0, 'percent': 0.0024}, {'color': 218.0, 'percent': 0.0039}, {'color': 112.0, 'percent': 0.0015}, {'color': 153.0, 'percent': 0.0004}, {'color': 117.0, 'percent': 0.0009}, {'color': 116.0, 'percent': 0.0022}, {'color': 222.0, 'percent': 0.0002}, {'color': 148.0, 'percent': 0.0004}, {'color': 145.0, 'percent': 0.0007}, {'color': 152.0, 'percent': 0.002}, {'color': 146.0, 'percent': 0.0017}, {'color': 73.0, 'percent': 0.0007}, {'color': 89.0, 'percent': 0.0004}, {'color': 52.0, 'percent': 0.0011}]"
pig_basic_big_5,"[{'color': 0.0, 'percent': 0.0132}, {'color': 4.0, 'percent': 0.0421}, {'color': 8.0, 'percent': 0.0022}, {'color': 40.0, 'percent': 0.0181}, {'color': 44.0, 'percent': 0.0172}, {'color': 48.0, 'percent': 0.0169}, {'color': 80.0, 'percent': 0.0325}, {'color': 84.0, 'percent': 0.0564}, {'color': 88.0, 'percent': 0.0306}, {'color': 120.0, 'percent': 0.0105}, {'color': 121.0, 'percent': 0.0368}, {'color': 125.0, 'percent': 0.5734}, {'color': 113.0, 'percent': 0.0038}, {'color': 76.0, 'percent': 0.018}, {'color': 116.0, 'percent': 0.0029}, {'color': 112.0, 'percent': 0.0022}, {'color': 150.0, 'percent': 0.0007}, {'color': 182.0, 'percent': 0.0005}, {'color': 186.0, 'percent': 0.0024}, {'color': 255.0, 'percent': 0.0054}, {'color': 36.0, 'percent': 0.0207}, {'color': 149.0, 'percent': 0.0018}, {'color': 145.0, 'percent': 0.0004}, {'color': 223.0, 'percent': 0.0009}, {'color': 218.0, 'percent': 0.0009}, {'color': 219.0, 'percent': 0.0004}, {'color': 117.0, 'percent': 0.0015}, {'color': 185.0, 'percent': 0.0002}, {'color': 89.0, 'percent': 0.0005}, {'color': 77.0, 'percent': 0.0005}, {'color': 101.0, 'percent': 0.0065}, {'color': 97.0, 'percent': 0.0031}, {'color': 73.0, 'percent': 0.0007}, {'color': 134.0, 'percent': 0.0085}, {'color': 166.0, 'percent': 0.0018}, {'color': 170.0, 'percent': 0.0007}, {'color': 203.0, 'percent': 0.0455}, {'color': 202.0, 'percent': 0.0009}, {'color': 69.0, 'percent': 0.0007}, {'color': 235.0, 'percent': 0.0103}, {'color': 152.0, 'percent': 0.002}, {'color': 174.0, 'percent': 0.0004}, {'color': 32.0, 'percent': 0.0009}, {'color': 65.0, 'percent': 0.0007}, {'color': 141.0, 'percent': 0.0002}, {'color': 108.0, 'percent': 0.0002}, {'color': 148.0, 'percent': 0.0002}, {'color': 199.0, 'percent': 0.0002}, {'color': 105.0, 'percent': 0.0009}, {'color': 109.0, 'percent': 0.0007}, {'color': 52.0, 'percent': 0.0011}]"
pig_basic_big_6,"[{'color': 0.0, 'percent': 0.0136}, {'color': 4.0, 'percent': 0.0571}, {'color': 8.0, 'percent': 0.0051}, {'color': 40.0, 'percent': 0.0195}, {'color': 44.0, 'percent': 0.024}, {'color': 48.0, 'percent': 0.0184}, {'color': 80.0, 'percent': 0.0242}, {'color': 84.0, 'percent': 0.0502}, {'color': 88.0, 'percent': 0.0308}, {'color': 120.0, 'percent': 0.0082}, {'color': 121.0, 'percent': 0.0311}, {'color': 125.0, 'percent': 0.5177}, {'color': 76.0, 'percent': 0.0091}, {'color': 113.0, 'percent': 0.0036}, {'color': 150.0, 'percent': 0.0015}, {'color': 182.0, 'percent': 0.0013}, {'color': 255.0, 'percent': 0.0109}, {'color': 36.0, 'percent': 0.0701}, {'color': 223.0, 'percent': 0.0015}, {'color': 149.0, 'percent': 0.0038}, {'color': 218.0, 'percent': 0.0027}, {'color': 112.0, 'percent': 0.0025}, {'color': 186.0, 'percent': 0.0031}, {'color': 227.0, 'percent': 0.0002}, {'color': 81.0, 'percent': 0.0002}, {'color': 185.0, 'percent': 0.0004}, {'color': 117.0, 'percent': 0.0007}, {'color': 116.0, 'percent': 0.002}, {'color': 222.0, 'percent': 0.0004}, {'color': 73.0, 'percent': 0.0016}, {'color': 101.0, 'percent': 0.0073}, {'color': 97.0, 'percent': 0.0038}, {'color': 134.0, 'percent': 0.0055}, {'color': 166.0, 'percent': 0.0025}, {'color': 170.0, 'percent': 0.0009}, {'color': 203.0, 'percent': 0.0404}, {'color': 202.0, 'percent': 0.0004}, {'color': 69.0, 'percent': 0.0004}, {'color': 235.0, 'percent': 0.0067}, {'color': 219.0, 'percent': 0.0027}, {'color': 105.0, 'percent': 0.0013}, {'color': 109.0, 'percent': 0.0013}, {'color': 148.0, 'percent': 0.0005}, {'color': 152.0, 'percent': 0.0016}, {'color': 32.0, 'percent': 0.0009}, {'color': 65.0, 'percent': 0.0004}, {'color': 137.0, 'percent': 0.0002}, {'color': 146.0, 'percent': 0.0011}, {'color': 251.0, 'percent': 0.0013}, {'color': 68.0, 'percent': 0.0002}, {'color': 178.0, 'percent': 0.0007}, {'color': 215.0, 'percent': 0.0005}, {'color': 138.0, 'percent': 0.0009}, {'color': 142.0, 'percent': 0.0002}, {'color': 199.0, 'percent': 0.0004}, {'color': 133.0, 'percent': 0.0002}, {'color': 141.0, 'percent': 0.0002}, {'color': 145.0, 'percent': 0.0005}, {'color': 89.0, 'percent': 0.0004}, {'color': 52.0, 'percent': 0.0011}]"
pig_basic_big_8,"[{'color': 0.0, 'percent': 0.0133}, {'color': 4.0, 'percent': 0.0574}, {'color': 8.0, 'percent': 0.0047}, {'color': 40.0, 'percent': 0.0184}, {'color': 44.0, 'percent': 0.0196}, {'color': 48.0, 'percent': 0.0256}, {'color': 80.0, 'percent': 0.0198}, {'color': 84.0, 'percent': 0.0456}, {'color': 88.0, 'percent': 0.0343}, {'color': 120.0, 'percent': 0.0082}, {'color': 121.0, 'percent': 0.036}, {'color': 125.0, 'percent': 0.4499}, {'color': 112.0, 'percent': 0.0031}, {'color': 136.0, 'percent': 0.0009}, {'color': 140.0, 'percent': 0.0011}, {'color': 116.0, 'percent': 0.0025}, {'color': 52.0, 'percent': 0.0045}, {'color': 141.0, 'percent': 0.0007}, {'color': 164.0, 'percent': 0.0022}, {'color': 165.0, 'percent': 0.0016}, {'color': 201.0, 'percent': 0.0022}, {'color': 168.0, 'percent': 0.0009}, {'color': 117.0, 'percent': 0.0035}, {'color': 169.0, 'percent': 0.0002}, {'color': 237.0, 'percent': 0.0069}, {'color': 18.0, 'percent': 0.0031}, {'color': 89.0, 'percent': 0.0005}, {'color': 205.0, 'percent': 0.0015}, {'color': 13.0, 'percent': 0.0102}, {'color': 149.0, 'percent': 0.0025}, {'color': 145.0, 'percent': 0.0007}, {'color': 76.0, 'percent': 0.0058}, {'color': 113.0, 'percent': 0.0038}, {'color': 150.0, 'percent': 0.0007}, {'color': 182.0, 'percent': 0.0009}, {'color': 36.0, 'percent': 0.0267}, {'color': 255.0, 'percent': 0.0078}, {'color': 223.0, 'percent': 0.0011}, {'color': 218.0, 'percent': 0.0011}, {'color': 68.0, 'percent': 0.0004}, {'color': 173.0, 'percent': 0.0011}, {'color': 186.0, 'percent': 0.0027}, {'color': 227.0, 'percent': 0.0002}, {'color': 132.0, 'percent': 0.0004}, {'color': 81.0, 'percent': 0.0004}, {'color': 104.0, 'percent': 0.0002}, {'color': 197.0, 'percent': 0.0002}, {'color': 185.0, 'percent': 0.0004}, {'color': 14.0, 'percent': 0.0002}, {'color': 222.0, 'percent': 0.0004}, {'color': 73.0, 'percent': 0.0025}, {'color': 101.0, 'percent': 0.0134}, {'color': 97.0, 'percent': 0.008}, {'color': 124.0, 'percent': 0.0004}, {'color': 134.0, 'percent': 0.0111}, {'color': 166.0, 'percent': 0.0084}, {'color': 170.0, 'percent': 0.0013}, {'color': 203.0, 'percent': 0.0778}, {'color': 202.0, 'percent': 0.0005}, {'color': 69.0, 'percent': 0.0015}, {'color': 235.0, 'percent': 0.0165}, {'color': 77.0, 'percent': 0.0004}, {'color': 105.0, 'percent': 0.0033}, {'color': 109.0, 'percent': 0.0027}, {'color': 148.0, 'percent': 0.0005}, {'color': 152.0, 'percent': 0.0016}, {'color': 32.0, 'percent': 0.0009}, {'color': 199.0, 'percent': 0.0007}, {'color': 65.0, 'percent': 0.0005}, {'color': 137.0, 'percent': 0.0002}, {'color': 138.0, 'percent': 0.0022}, {'color': 174.0, 'percent': 0.0004}, {'color': 178.0, 'percent': 0.0018}, {'color': 215.0, 'percent': 0.0013}, {'color': 219.0, 'percent': 0.0022}, {'color': 72.0, 'percent': 0.0002}, {'color': 251.0, 'percent': 0.002}, {'color': 133.0, 'percent': 0.0004}, {'color': 146.0, 'percent': 0.0002}, {'color': 142.0, 'percent': 0.0005}, {'color': 130.0, 'percent': 0.0002}, {'color': 98.0, 'percent': 0.0004}]"
pig_basic_big_9,"[{'color': 0.0, 'percent': 0.0129}, {'color': 4.0, 'percent': 0.0456}, {'color': 8.0, 'percent': 0.0045}, {'color': 40.0, 'percent': 0.0178}, {'color': 44.0, 'percent': 0.0191}, {'color': 48.0, 'percent': 0.0258}, {'color': 80.0, 'percent': 0.0192}, {'color': 84.0, 'percent': 0.0458}, {'color': 88.0, 'percent': 0.0332}, {'color': 108.0, 'percent': 0.0011}, {'color': 100.0, 'percent': 0.0007}, {'color': 68.0, 'percent': 0.0007}, {'color': 32.0, 'percent': 0.0013}, {'color': 120.0, 'percent': 0.0076}, {'color': 121.0, 'percent': 0.0347}, {'color': 112.0, 'percent': 0.0029}, {'color': 168.0, 'percent': 0.0007}, {'color': 164.0, 'percent': 0.0022}, {'color': 169.0, 'percent': 0.0007}, {'color': 201.0, 'percent': 0.0031}, {'color': 36.0, 'percent': 0.0234}, {'color': 125.0, 'percent': 0.4641}, {'color': 237.0, 'percent': 0.0073}, {'color': 13.0, 'percent': 0.0107}, {'color': 145.0, 'percent': 0.0005}, {'color': 18.0, 'percent': 0.0029}, {'color': 141.0, 'percent': 0.0004}, {'color': 165.0, 'percent': 0.0009}, {'color': 136.0, 'percent': 0.0011}, {'color': 116.0, 'percent': 0.0022}, {'color': 132.0, 'percent': 0.0009}, {'color': 149.0, 'percent': 0.0029}, {'color': 89.0, 'percent': 0.0007}, {'color': 205.0, 'percent': 0.002}, {'color': 173.0, 'percent': 0.0009}, {'color': 117.0, 'percent': 0.0031}, {'color': 76.0, 'percent': 0.0049}, {'color': 113.0, 'percent': 0.0042}, {'color': 150.0, 'percent': 0.0009}, {'color': 182.0, 'percent': 0.0004}, {'color': 255.0, 'percent': 0.0054}, {'color': 223.0, 'percent': 0.0007}, {'color': 218.0, 'percent': 0.0011}, {'color': 186.0, 'percent': 0.0027}, {'color': 227.0, 'percent': 0.0002}, {'color': 72.0, 'percent': 0.0002}, {'color': 14.0, 'percent': 0.0002}, {'color': 81.0, 'percent': 0.0002}, {'color': 104.0, 'percent': 0.0002}, {'color': 185.0, 'percent': 0.0004}, {'color': 222.0, 'percent': 0.0002}, {'color': 73.0, 'percent': 0.0022}, {'color': 101.0, 'percent': 0.0133}, {'color': 97.0, 'percent': 0.0093}, {'color': 77.0, 'percent': 0.0005}, {'color': 124.0, 'percent': 0.0002}, {'color': 134.0, 'percent': 0.0096}, {'color': 166.0, 'percent': 0.0109}, {'color': 170.0, 'percent': 0.0011}, {'color': 203.0, 'percent': 0.0861}, {'color': 202.0, 'percent': 0.0005}, {'color': 69.0, 'percent': 0.0009}, {'color': 235.0, 'percent': 0.0194}, {'color': 105.0, 'percent': 0.0025}, {'color': 199.0, 'percent': 0.0015}, {'color': 109.0, 'percent': 0.0027}, {'color': 148.0, 'percent': 0.0005}, {'color': 152.0, 'percent': 0.0016}, {'color': 85.0, 'percent': 0.0002}, {'color': 65.0, 'percent': 0.0015}, {'color': 174.0, 'percent': 0.0005}, {'color': 138.0, 'percent': 0.002}, {'color': 133.0, 'percent': 0.0002}, {'color': 137.0, 'percent': 0.0002}, {'color': 178.0, 'percent': 0.0011}, {'color': 219.0, 'percent': 0.0007}, {'color': 142.0, 'percent': 0.0004}, {'color': 215.0, 'percent': 0.0004}, {'color': 251.0, 'percent': 0.0002}, {'color': 98.0, 'percent': 0.0002}, {'color': 52.0, 'percent': 0.0044}]"
pig_basic_medium_1,"[{'color': 0.0, 'percent': 0.0206}, {'color': 4.0, 'percent': 0.0312}, {'color': 40.0, 'percent': 0.0185}, {'color': 44.0, 'percent': 0.0179}, {'color': 48.0, 'percent': 0.0232}, {'color': 80.0, 'percent': 0.037}, {'color': 84.0, 'percent': 0.0532}, {'color': 8.0, 'percent': 0.0047}, {'color': 88.0, 'percent': 0.0541}, {'color': 120.0, 'percent': 0.0132}, {'color': 121.0, 'percent': 0.0338}, {'color': 125.0, 'percent': 0.5534}, {'color': 76.0, 'percent': 0.005}, {'color': 113.0, 'percent': 0.0056}, {'color': 182.0, 'percent': 0.0029}, {'color': 223.0, 'percent': 0.0021}, {'color': 255.0, 'percent': 0.0138}, {'color': 219.0, 'percent': 0.0041}, {'color': 149.0, 'percent': 0.0026}, {'color': 152.0, 'percent': 0.0032}, {'color': 145.0, 'percent': 0.0012}, {'color': 112.0, 'percent': 0.0015}, {'color': 36.0, 'percent': 0.0829}, {'color': 116.0, 'percent': 0.0018}, {'color': 148.0, 'percent': 0.0006}, {'color': 186.0, 'percent': 0.0035}, {'color': 150.0, 'percent': 0.0009}, {'color': 227.0, 'percent': 0.0003}, {'color': 73.0, 'percent': 0.0009}, {'color': 146.0, 'percent': 0.0009}, {'color': 109.0, 'percent': 0.0015}, {'color': 117.0, 'percent': 0.0006}, {'color': 218.0, 'percent': 0.0009}, {'color': 89.0, 'percent': 0.0003}, {'color': 52.0, 'percent': 0.0021}]"
pig_basic_medium_2,"[{'color': 40.0, 'percent': 0.0184}, {'color': 80.0, 'percent': 0.0578}, {'color': 0.0, 'percent': 0.0172}, {'color': 4.0, 'percent': 0.031}, {'color': 44.0, 'percent': 0.0164}, {'color': 48.0, 'percent': 0.0167}, {'color': 84.0, 'percent': 0.0672}, {'color': 8.0, 'percent': 0.0058}, {'color': 88.0, 'percent': 0.0505}, {'color': 120.0, 'percent': 0.0207}, {'color': 121.0, 'percent': 0.0462}, {'color': 125.0, 'percent': 0.624}, {'color': 76.0, 'percent': 0.0164}, {'color': 116.0, 'percent': 0.0047}, {'color': 152.0, 'percent': 0.0032}, {'color': 148.0, 'percent': 0.0006}, {'color': 112.0, 'percent': 0.0006}, {'color': 36.0, 'percent': 0.0003}, {'color': 89.0, 'percent': 0.0003}, {'color': 52.0, 'percent': 0.002}]"
pig_basic_medium_3,"[{'color': 0.0, 'percent': 0.0245}, {'color': 4.0, 'percent': 0.0532}, {'color': 40.0, 'percent': 0.0225}, {'color': 44.0, 'percent': 0.0254}, {'color': 48.0, 'percent': 0.0237}, {'color': 80.0, 'percent': 0.0392}, {'color': 84.0, 'percent': 0.0511}, {'color': 8.0, 'percent': 0.0085}, {'color': 88.0, 'percent': 0.0397}, {'color': 120.0, 'percent': 0.0108}, {'color': 121.0, 'percent': 0.0357}, {'color': 125.0, 'percent': 0.4819}, {'color': 76.0, 'percent': 0.0096}, {'color': 113.0, 'percent': 0.0067}, {'color': 149.0, 'percent': 0.005}, {'color': 186.0, 'percent': 0.0079}, {'color': 255.0, 'percent': 0.0202}, {'color': 223.0, 'percent': 0.0041}, {'color': 182.0, 'percent': 0.0038}, {'color': 36.0, 'percent': 0.0973}, {'color': 150.0, 'percent': 0.0023}, {'color': 145.0, 'percent': 0.0015}, {'color': 219.0, 'percent': 0.0053}, {'color': 218.0, 'percent': 0.002}, {'color': 35.0, 'percent': 0.0006}, {'color': 112.0, 'percent': 0.0035}, {'color': 117.0, 'percent': 0.0012}, {'color': 227.0, 'percent': 0.0003}, {'color': 152.0, 'percent': 0.0023}, {'color': 116.0, 'percent': 0.0018}, {'color': 89.0, 'percent': 0.0006}, {'color': 148.0, 'percent': 0.0009}, {'color': 73.0, 'percent': 0.0009}, {'color': 146.0, 'percent': 0.0009}, {'color': 109.0, 'percent': 0.0015}, {'color': 32.0, 'percent': 0.0018}, {'color': 52.0, 'percent': 0.002}]"
pig_basic_medium_4,"[{'color': 0.0, 'percent': 0.0206}, {'color': 4.0, 'percent': 0.0397}, {'color': 40.0, 'percent': 0.0177}, {'color': 44.0, 'percent': 0.0191}, {'color': 48.0, 'percent': 0.0223}, {'color': 80.0, 'percent': 0.0356}, {'color': 84.0, 'percent': 0.0467}, {'color': 8.0, 'percent': 0.0061}, {'color': 88.0, 'percent': 0.0397}, {'color': 120.0, 'percent': 0.0122}, {'color': 121.0, 'percent': 0.0345}, {'color': 125.0, 'percent': 0.5022}, {'color': 76.0, 'percent': 0.0072}, {'color': 113.0, 'percent': 0.0055}, {'color': 182.0, 'percent': 0.0029}, {'color': 186.0, 'percent': 0.0043}, {'color': 150.0, 'percent': 0.0017}, {'color': 218.0, 'percent': 0.0026}, {'color': 223.0, 'percent': 0.002}, {'color': 145.0, 'percent': 0.0017}, {'color': 255.0, 'percent': 0.0122}, {'color': 36.0, 'percent': 0.0594}, {'color': 112.0, 'percent': 0.0038}, {'color': 149.0, 'percent': 0.0038}, {'color': 219.0, 'percent': 0.0058}, {'color': 227.0, 'percent': 0.0006}, {'color': 117.0, 'percent': 0.0023}, {'color': 116.0, 'percent': 0.0026}, {'color': 185.0, 'percent': 0.0003}, {'color': 77.0, 'percent': 0.0003}, {'color': 73.0, 'percent': 0.0029}, {'color': 101.0, 'percent': 0.0032}, {'color': 134.0, 'percent': 0.0061}, {'color': 166.0, 'percent': 0.0081}, {'color': 69.0, 'percent': 0.0009}, {'color': 52.0, 'percent': 0.0023}, {'color': 203.0, 'percent': 0.0281}, {'color': 235.0, 'percent': 0.013}, {'color': 97.0, 'percent': 0.0014}, {'color': 152.0, 'percent': 0.0032}, {'color': 148.0, 'percent': 0.0006}, {'color': 32.0, 'percent': 0.0006}, {'color': 202.0, 'percent': 0.0003}, {'color': 65.0, 'percent': 0.0009}, {'color': 251.0, 'percent': 0.0006}, {'color': 109.0, 'percent': 0.0029}, {'color': 215.0, 'percent': 0.0006}, {'color': 146.0, 'percent': 0.0009}, {'color': 138.0, 'percent': 0.0006}, {'color': 178.0, 'percent': 0.0012}, {'color': 153.0, 'percent': 0.0003}, {'color': 170.0, 'percent': 0.0006}, {'color': 174.0, 'percent': 0.0006}, {'color': 142.0, 'percent': 0.0009}, {'color': 199.0, 'percent': 0.0012}, {'color': 198.0, 'percent': 0.0006}, {'color': 64.0, 'percent': 0.0003}, {'color': 105.0, 'percent': 0.0014}, {'color': 130.0, 'percent': 0.0003}, {'color': 89.0, 'percent': 0.0003}]"
